"","p1_depth","p2_depth","result","time","0","1","2","3","4","5","6","7","8","9"
619,5,6,"draw",0.41384340999999836,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
620,5,6,"draw",0.41352215900001,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
621,5,6,"draw",0.4205122110000019,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
622,5,6,"draw",0.4143981189999977,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
623,5,6,"draw",0.4170640760000026,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
624,5,6,"draw",0.41681000999999185,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
625,5,6,"draw",0.41847659900000167,"         ","    x    ","    x o  ","   xx o  ","   xxoo  "," x xxoo  "," x xxooo "," x xxooox","ox xxooox","oxxxxooox"
626,5,6,"draw",0.42240143699999066,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
627,5,6,"draw",0.4288258340000084,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
628,5,6,"draw",0.42571565899999086,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
629,5,6,"draw",0.41723413500000106,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox xx  o ","ox xxo o ","oxxxxo o ","oxxxxooo ","oxxxxooox"
630,5,7,"draw",0.5738201810000021,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
631,5,7,"draw",0.570646346000018,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
632,5,7,"draw",0.569424357999992,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
633,5,7,"draw",0.5686582440000052,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
634,5,7,"draw",0.5709079920000022,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xo ox  xo","xo ox xxo","xooox xxo","xoooxxxxo"
635,5,7,"draw",0.56938627400001,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
636,5,7,"draw",0.5710337250000066,"         ","    x    ","    x o  ","    x ox "," o  x ox "," ox x ox "," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
637,5,7,"draw",0.5761304499999937,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
638,5,7,"draw",0.5929893259999801,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
639,5,7,"draw",0.5700958570000125,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxx xo"," o oxx xo"," oxoxx xo"," oxoxxoxo","xoxoxxoxo"
640,5,7,"draw",0.5698947619999899,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
641,5,7,"draw",0.5738433489999863,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
642,5,7,"draw",0.575149453999984,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x  ox","ox ox  ox","ox ox xox","oxoox xox","oxooxxxox"
643,5,7,"draw",0.579642903000007,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
644,5,7,"draw",0.5681629410000255,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
645,5,8,"draw",0.6548686000000146,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
646,5,8,"draw",0.6476021970000261,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
647,5,8,"draw",0.6650847290000002,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
648,5,8,"draw",0.6682444920000137,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
649,5,8,"draw",0.6555898619999994,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
650,5,8,"draw",0.6538186110000197,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
651,5,8,"draw",0.6574483119999854,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
652,5,8,"draw",0.6534250519999887,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
653,5,8,"draw",0.653748577000016,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
654,5,8,"draw",0.6520927720000032,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
655,5,8,"draw",0.6525338200000022,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
656,5,8,"draw",0.6778574170000127,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
657,5,8,"draw",0.672210089999993,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
658,5,8,"draw",0.6637842000000092,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xoxx  o "," xoxxo o "," xoxxo ox","oxoxxo ox","oxoxxoxox"
659,5,8,"draw",0.6654991909999808,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  xx o ","ox oxx o ","ox oxxxo ","oxooxxxo ","oxooxxxox"
660,5,9,"draw",0.6581330650000154,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
661,5,9,"draw",0.6552753299999949,"         ","    x    ","  o x    ","  o xx   ","  ooxx   "," xooxx   "," xooxx o "," xooxxxo "," xooxxxoo","xxooxxxoo"
662,5,9,"draw",0.6552448930000025,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
663,5,9,"draw",0.6590260520000015,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
664,5,9,"draw",0.6475040750000005,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
665,5,9,"draw",0.6660139990000005,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
666,5,9,"draw",0.6604463600000088,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o xx  xo"," o xxo xo"," oxxxo xo"," oxxxooxo","xoxxxooxo"
667,5,9,"draw",0.6505262649999963,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
668,5,9,"draw",0.6531670439999857,"         ","    x    ","    x   o","    xx  o","   oxx  o","x  oxx  o","xo oxx  o","xoxoxx  o","xoxoxxo o","xoxoxxoxo"
669,5,9,"draw",0.6506355000000212,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
670,5,9,"draw",0.6525715620000199,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
671,5,9,"draw",0.6528190620000203,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","  ooxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
672,5,9,"draw",0.6534541890000014,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
673,5,9,"draw",0.6485696809999979,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
674,5,9,"draw",0.6586276539999858,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
675,6,1,"x",0.7577934930000083,"         ","    x    ","  o x    ","  o xx   ","  o xx  o","  o xx xo","o o xx xo","oxo xx xo","",""
676,6,1,"x",0.7475102610000022,"         ","    x    ","  o x    "," xo x    "," xo x   o"," xo xx  o","oxo xx  o","oxo xx xo","",""
677,6,1,"x",0.7457715009999788,"         ","    x    ","  o x    ","  o xx   ","  o xxo  ","x o xxo  ","x o xxo o","x o xxoxo","xoo xxoxo","xooxxxoxo"
678,6,1,"x",0.7457041469999979,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxx o o","o xxxxo o","",""
679,6,1,"x",0.7516818590000014,"         ","    x    ","  o x    ","x o x    ","x o x o  ","x o x o x","","","",""
680,6,1,"x",0.7404922080000063,"         ","    x    ","o   x    ","o   x x  ","o   x x o","o x x x o","","","",""
681,6,1,"x",0.7427556330000016,"         ","    x    ","    x o  ","x   x o  ","x o x o  ","xxo x o  ","xxo x o o","xxo x oxo","",""
682,6,1,"x",0.7629192020000062,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo","o x x oxo","oxx x oxo","",""
683,6,1,"x",0.7398595049999983,"         ","    x    ","    x   o","    x  xo","  o x  xo","  o xx xo","o o xx xo","o oxxx xo","",""
684,6,1,"x",0.7389426629999889,"         ","    x    ","o   x    ","ox  x    ","ox  x   o","oxx x   o","oxx x o o","oxx x oxo","",""
685,6,1,"x",0.741084380000018,"         ","    x    ","    x o  ","   xx o  ","o  xx o  ","o  xxxo  ","","","",""
686,6,1,"x",0.7463990389999822,"         ","    x    ","  o x    "," xo x    "," xo x o  "," xoxx o  ","oxoxx o  ","oxoxx ox ","",""
687,6,1,"x",0.7380558529999917,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","o o xxx o","o oxxxx o","",""
688,6,1,"x",0.737001623999987,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxx o o","o xxxxo o","",""
689,6,1,"x",0.7401210110000136,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo","o x x oxo","oxx x oxo","",""
690,6,2,"draw",0.7523282099999733,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
691,6,2,"draw",0.7310750560000088,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o  xxo x ","oo xxo x ","ooxxxo x ","ooxxxoox ","ooxxxooxx"
692,6,2,"draw",0.7339071449999892,"         ","    x    ","    x   o","    xx  o","   oxx  o","x  oxx  o","x ooxx  o","x ooxxx o","xoooxxx o","xoooxxxxo"
693,6,2,"draw",0.7454952319999961,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
694,6,2,"draw",0.734463820000002,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o  xxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
695,6,2,"draw",0.7375026969999965,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
696,6,2,"draw",0.734284109000015,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox xx  o ","ox xxo o ","ox xxo ox","ox xxooox","oxxxxooox"
697,6,2,"draw",0.7371535300000005,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
698,6,2,"draw",0.7467211020000093,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
699,6,2,"draw",0.7300865269999974,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
700,6,2,"draw",0.7348685219999993,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o xx  xo"," o xxo xo"," oxxxo xo"," oxxxooxo","xoxxxooxo"
701,6,2,"draw",0.7350807009999869,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  xx o ","ox oxx o ","ox oxxxo ","oxooxxxo ","oxooxxxox"
702,6,2,"draw",0.731944489,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
703,6,2,"draw",0.7313638560000015,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
704,6,2,"draw",0.7353821479999851,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","xoooxxx o","xoooxxxxo"
705,6,3,"draw",0.76165701299999,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","  xxxoo  ","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
706,6,3,"draw",0.7556946419999804,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
707,6,3,"draw",0.7452413020000108,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
708,6,3,"draw",0.7468093189999934,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
709,6,3,"draw",0.7500748820000069,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
710,6,3,"draw",0.7596607669999855,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
711,6,3,"draw",0.7452317209999819,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
712,6,3,"draw",0.747933727000003,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xoxx  o "," xoxxo o "," xoxxo ox","oxoxxo ox","oxoxxoxox"
713,6,3,"draw",0.7586790570000232,"         ","    x    ","    x o  ","    x ox "," o  x ox ","xo  x ox ","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
714,6,3,"draw",0.7523733099999959,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
715,6,3,"draw",0.7485517389999927,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
716,6,3,"draw",0.75018418800002,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
717,6,3,"draw",0.7527051019999931,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
718,6,3,"draw",0.7648023729999807,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
719,6,3,"draw",0.7513210999999842,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
720,6,4,"draw",0.7798934770000017,"         ","    x    ","o   x    ","o   x   x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
721,6,4,"draw",0.7851520760000028,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
722,6,4,"draw",0.7746935419999943,"         ","    x    ","    x o  ","    x ox "," o  x ox ","xo  x ox ","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
723,6,4,"draw",0.7696375949999776,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
724,6,4,"draw",0.778850301999995,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxx xo"," o oxx xo"," o oxxxxo"," oooxxxxo","xoooxxxxo"
725,6,4,"draw",0.7650756540000145,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  xx o ","ox oxx o ","ox oxxxo ","oxooxxxo ","oxooxxxox"
726,6,4,"draw",0.766422303000013,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
727,6,4,"draw",0.7679357739999944,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox xx  o ","ox xxo o ","oxxxxo o ","oxxxxooo ","oxxxxooox"
728,6,4,"draw",0.7804720670000052,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
729,6,4,"draw",0.7792206620000002,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
730,6,4,"draw",0.7627058589999933,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
731,6,4,"draw",0.7647923650000052,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
732,6,4,"draw",0.7658644720000041,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
733,6,4,"draw",0.760892240000004,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
734,6,4,"draw",0.7640784419999989,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
735,6,5,"draw",0.8270783119999976,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
736,6,5,"draw",0.8476861439999936,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
737,6,5,"draw",0.8268320470000106,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
738,6,5,"draw",0.8296768090000057,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
739,6,5,"draw",0.8399093920000098,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox xx  o ","ox xxo o ","oxxxxo o ","oxxxxooo ","oxxxxooox"
740,6,5,"draw",0.8301389239999821,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x xo ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
741,6,5,"draw",0.8286906390000013,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
742,6,5,"draw",0.8249327810000011,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
743,6,5,"draw",0.851049861000007,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
744,6,5,"draw",0.8337466170000027,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o xx  xo"," o xxo xo"," oxxxo xo"," oxxxooxo","xoxxxooxo"
745,6,5,"draw",0.8300344349999875,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
746,6,5,"draw",0.8306930090000151,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o  xxo  x","o  xxo ox","o  xxoxox","o oxxoxox","oxoxxoxox"
747,6,5,"draw",0.8329494669999917,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
748,6,5,"draw",0.829417890000002,"         ","    x    ","    x o  ","    x ox "," o  x ox ","xo  x ox ","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
749,6,5,"draw",0.834769155999993,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xo xx oxo","xo xxooxo","xoxxxooxo"
750,6,6,"draw",0.9825535969999919,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
751,6,6,"draw",0.9507283430000086,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
752,6,6,"draw",0.9572399420000011,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
753,6,6,"draw",0.9512940509999908,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
754,6,6,"draw",0.9466733069999975,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
755,6,6,"draw",0.9593169670000066,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","  ooxxx  "," oooxxx  ","xoooxxx  ","xoooxxx o","xoooxxxxo"
756,6,6,"draw",0.9769608039999866,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
757,6,6,"draw",0.9502865750000069,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","ox xxo   ","ox xxo o ","ox xxoxo ","oxoxxoxo ","oxoxxoxox"
758,6,6,"draw",0.9484579049999979,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
759,6,6,"draw",0.9464676050000094,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
760,6,6,"draw",0.946505889000008,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
761,6,6,"draw",0.9468469880000043,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
762,6,6,"draw",0.9686149720000117,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
763,6,6,"draw",0.9416497809999953,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
764,6,6,"draw",0.9401177889999985,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
765,6,7,"draw",1.1080702790000032,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
766,6,7,"draw",1.1036405499999944,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
767,6,7,"draw",1.1017180150000172,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
768,6,7,"draw",1.1225344770000163,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
769,6,7,"draw",1.107323736000012,"         ","    x    ","  o x    ","  o xx   ","  ooxx   "," xooxx   "," xooxx o ","xxooxx o ","xxooxx oo","xxooxxxoo"
770,6,7,"draw",1.1064746320000154,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
771,6,7,"draw",1.1124868230000118,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
772,6,7,"draw",1.1035775889999968,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
773,6,7,"draw",1.1294239500000174,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o  xx xo"," o oxx xo"," o oxxxxo"," oooxxxxo","xoooxxxxo"
774,6,7,"draw",1.1081429310000033,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
775,6,7,"draw",1.1069691390000003,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
776,6,7,"draw",1.109459361000006,"         ","    x    ","    x   o","    x  xo"," o  x  xo","xo  x  xo","xo  xo xo","xox xo xo","xox xooxo","xoxxxooxo"
777,6,7,"draw",1.116054666999986,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
